schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,3,3,"physical_core_region","Apple M4 Max",14,14,3,557.808625,248.7256807,806.5343057,248.7256807,242.018834,260.901458,8.624394636,806.5343057,799.827459,818.710083,8.624394636,2.280754026,0.7602513422,0.6916117778,0,0,1924445952,7082.359375,0,0,0,557.808625,0,0,248.7256807,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,"physical_core_region","Apple M4 Max",14,14,3,215.807167,360.875389,576.682556,360.875389,358.249584,363.482666,2.136436951,576.682556,574.056751,579.289833,2.136436951,1.571961167,0.5239870557,0.3742217703,1.228013142e-16,0.0048828125,8909472,7086.421875,50,0,215.807167,0,0,0,360.875389,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,4,4,"physical_core_region","Apple M4 Max",14,14,3,4.1e-05,239.933875,239.933875,239.933875,237.531208,244.068167,2.936193919,239.933875,237.531208,244.068167,2.936193919,2.364326828,0.5910817071,1.708804144e-07,1.688695025e-17,0.005859375,0,7086.453125,0,0,0,0,0,0,239.933875,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Apple M4 Max",14,14,3,13.59475,181.3032363,194.8979863,181.3032363,178.252334,185.761375,3.223006853,194.8979863,191.847084,199.356125,3.223006853,3.128913246,0.7822283114,0.06975315782,1.621461041e-17,0.0048828125,880070400,7144.96875,0,13.59475,0,0,3.779153,0,172.577611,0,0,4.946472333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,4,4,"physical_core_region","Apple M4 Max",14,14,3,420.727166,196.2221803,616.9493463,196.2221803,195.053792,198.102333,1.342474558,616.9493463,615.780958,618.829499,1.342474558,2.891019235,0.7227548087,0.6819476647,0,0,1924445952,7603.859375,0,0,0,420.727166,0,0,196.2221803,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,"physical_core_region","Apple M4 Max",14,14,3,230.546125,279.0831247,509.6292497,279.0831247,278.527833,279.508916,0.4108598427,509.6292497,509.073958,510.055041,0.4108598427,2.03266356,0.50816589,0.4523800884,1.228013142e-16,0.0048828125,8909472,7603.859375,50,0,230.546125,0,0,0,279.0831247,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Apple M4 Max",14,14,3,0,216.233556,216.233556,216.233556,192.413084,245.880334,22.21330062,216.233556,192.413084,245.880334,22.21330062,2.623469309,0.5246938617,0,9.152451727e-17,0.0068359375,0,7603.859375,0,0,0,0,0,0,216.233556,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Apple M4 Max",14,14,3,41.43825,162.428764,203.867014,162.428764,161.952667,163.3395,0.6442099749,203.867014,203.390917,204.77775,0.6442099749,3.49249778,0.698499556,0.2032611808,6.933680511e-17,0.005859375,1100088000,7603.859375,0,41.43825,0,0,5.360639,0,150.85275,0,0,6.215375,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,5,5,"physical_core_region","Apple M4 Max",14,14,3,614.255709,194.843875,809.099584,194.843875,189.424042,198.888417,3.984316548,809.099584,803.679751,813.144126,3.984316548,2.911470005,0.5822940009,0.7591843095,0,0,1924445952,7664.1875,0,0,0,614.255709,0,0,194.843875,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,"physical_core_region","Apple M4 Max",14,14,3,221.000834,249.726875,470.727709,249.726875,243.712833,253.874417,4.35333696,470.727709,464.713667,474.875251,4.35333696,2.271610125,0.4543220249,0.4694876247,1.228013142e-16,0.0048828125,8909472,7664.1875,50,0,221.000834,0,0,0,249.726875,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Apple M4 Max",14,14,3,4.2e-05,180.5495837,180.5495837,180.5495837,179.759084,181.814625,0.9037715588,180.5495837,179.759084,181.814625,0.9037715588,3.141974,0.5236623334,2.326230786e-07,1.624618375e-17,0.005859375,0,7664.1875,0,0,0,0,0,0,180.5495837,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Apple M4 Max",14,14,3,232.091041,141.3998613,373.4909023,141.3998613,140.430958,142.199667,0.7319054572,373.4909023,372.521999,374.290708,0.7319054572,4.011899957,0.6686499929,0.621410159,1.413851997e-17,0.0048828125,1320105600,7664.1875,0,232.091041,0,0,5.865305667,0,128.641111,0,0,6.893444667,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,6,6,"physical_core_region","Apple M4 Max",14,14,3,370.6325,146.4385557,517.0710557,146.4385557,145.631875,147.674459,0.8873974767,517.0710557,516.264375,518.306959,0.8873974767,3.873857503,0.6456429172,0.7167922009,0,0,1924445952,7664.1875,0,0,0,370.6325,0,0,146.4385557,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,"physical_core_region","Apple M4 Max",14,14,3,219.431292,209.114847,428.546139,209.114847,208.292708,210.386833,0.9121811302,428.546139,427.724,429.818125,0.9121811302,2.712777719,0.4521296198,0.5120365628,1.228013142e-16,0.0048828125,8909472,7664.1875,50,0,219.431292,0,0,0,209.114847,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Apple M4 Max",14,14,3,0,157.6129167,157.6129167,157.6129167,156.522709,159.308625,1.215265481,157.6129167,156.522709,159.308625,1.215265481,3.59921071,0.5141729585,0,1.090424036e-16,0.0068359375,0,7664.1875,0,0,0,0,0,0,157.6129167,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Apple M4 Max",14,14,3,39.91275,132.664528,172.577278,132.664528,130.892083,133.907417,1.286696533,172.577278,170.804833,173.820167,1.286696533,4.276064644,0.6108663777,0.2312746525,8.268687012e-17,0.0048828125,1540123200,7664.1875,0,39.91275,0,0,6.641541667,0,117.934028,0,0,8.088958333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,7,7,"physical_core_region","Apple M4 Max",14,14,3,469.966958,158.2979447,628.2649027,158.2979447,153.541,166.657125,5.929601454,628.2649027,623.507958,636.624083,5.929601454,3.58363527,0.5119478957,0.748039491,0,0,1924445952,7664.1875,0,0,0,469.966958,0,0,158.2979447,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,7,7,"physical_core_region","Apple M4 Max",14,14,3,215.715208,193.4727503,409.1879583,193.4727503,192.380542,194.463792,0.8534864426,409.1879583,408.09575,410.179,0.8534864426,2.932103341,0.4188719059,0.5271787784,1.228013142e-16,0.0048828125,8909472,7664.1875,50,0,215.715208,0,0,0,193.4727503,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Apple M4 Max",14,14,3,0.000167,153.672764,153.672764,153.672764,149.605459,161.7855,5.73657759,153.672764,149.605459,161.7855,5.73657759,3.691494074,0.4614367593,1.086724776e-06,9.82286808e-17,0.005859375,0,7664.1875,0,0,0,0,0,0,153.672764,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Apple M4 Max",14,14,3,41.299542,127.3795693,168.6791113,127.3795693,124.939166,129.762792,1.969652113,168.6791113,166.238708,171.062334,1.969652113,4.453477906,0.5566847382,0.2448408797,7.391654287e-17,0.0048828125,1760140800,7664.1875,0,41.299542,0,0,8.019347,0,108.9134587,0,0,10.44676367,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,8,8,"physical_core_region","Apple M4 Max",14,14,3,406.551958,132.055903,538.607861,132.055903,131.807125,132.405334,0.2543773728,538.607861,538.359083,538.957292,0.2543773728,4.295772357,0.5369715446,0.7548199487,0,0,1924445952,7664.1875,0,0,0,406.551958,0,0,132.055903,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,8,8,"physical_core_region","Apple M4 Max",14,14,3,216.449541,182.6769033,399.1264443,182.6769033,181.370834,183.490709,0.9328130009,399.1264443,397.820375,399.94025,0.9328130009,3.105384903,0.3881731128,0.5423081935,1.228013142e-16,0.0048828125,8909472,7664.1875,50,0,216.449541,0,0,0,182.6769033,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,9,9,"physical_core_region","Apple M4 Max",14,14,3,0,136.109,136.109,136.109,135.162083,137.430667,0.9633090585,136.109,135.162083,137.430667,0.9633090585,4.167851484,0.4630946094,0,1.164534953e-16,0.005859375,0,7664.1875,0,0,0,0,0,0,136.109,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,9,9,"physical_core_region","Apple M4 Max",14,14,3,296.057458,128.1671387,424.2245967,128.1671387,122.602208,131.02575,3.935491346,424.2245967,418.659666,427.083208,3.935491346,4.4261119,0.4917902111,0.6978790488,8.849359086e-17,0.005859375,1980158400,7664.1875,0,296.057458,0,0,9.806903,0,105.5361663,0,0,12.82406933,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,9,9,"physical_core_region","Apple M4 Max",14,14,3,466.691334,147.8025977,614.4939317,147.8025977,138.952459,159.137,8.425461345,614.4939317,605.643793,625.828334,8.425461345,3.838106411,0.4264562679,0.7594726489,0,0,1924445952,7936.546875,0,0,0,466.691334,0,0,147.8025977,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","default","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,9,9,"physical_core_region","Apple M4 Max",14,14,3,238.897125,207.744514,446.641639,207.744514,203.843833,212.597792,3.636713748,446.641639,442.740958,451.494917,3.636713748,2.730671856,0.303407984,0.5348742798,1.228013142e-16,0.0048828125,8909472,7936.546875,50,0,238.897125,0,0,0,207.744514,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
